,M+1,M+2,M+3,M+4,M+5,M+6
7965,0.0,0.73,0.0,0.19,0.06,0.02
7966,0.0,0.69,0.0,0.21,0.08,0.02
7967,0.0,0.66,0.0,0.22,0.1,0.02
7968,0.0,0.68,0.0,0.19,0.1,0.03
7969,0.0,0.7,0.0,0.17,0.1,0.03
7970,0.0,0.68,0.0,0.2,0.09,0.03
7971,0.0,0.65,0.0,0.2,0.12,0.03
7972,0.0,0.67,0.0,0.18,0.12,0.03
7973,0.0,0.68,0.0,0.18,0.11,0.03
7974,0.0,0.69,0.0,0.17,0.11,0.03
7975,0.0,0.66,0.0,0.2,0.11,0.03
7976,0.0,0.67,0.0,0.18,0.13,0.02
7977,0.0,0.7,0.0,0.16,0.12,0.02
7978,0.0,0.65,0.0,0.18,0.14,0.03
7979,0.0,0.65,0.0,0.17,0.15,0.03
7980,0.0,0.65,0.0,0.17,0.15,0.03
7981,0.0,0.7,0.0,0.14,0.12,0.04
7982,0.0,0.7,0.0,0.15,0.11,0.04
7983,0.0,0.69,0.0,0.16,0.1,0.05
7984,0.0,0.66,0.0,0.17,0.12,0.05
7985,0.0,0.67,0.0,0.15,0.13,0.05
7986,0.0,0.68,0.0,0.13,0.14,0.05
7987,0.0,0.69,0.0,0.11,0.14,0.06
7988,0.0,0.71,0.0,0.12,0.12,0.05
7989,0.0,0.72,0.0,0.11,0.11,0.06
7990,0.0,0.73,0.0,0.11,0.1,0.06
7991,0.0,0.74,0.0,0.11,0.09,0.06
7992,0.0,0.74,0.0,0.09,0.09,0.08
7993,0.0,0.77,0.0,0.09,0.07,0.07
7994,0.0,0.79,0.0,0.11,0.03,0.07
7995,0.0,0.77,0.0,0.12,0.04,0.07
7996,0.0,0.77,0.0,0.12,0.05,0.06
7997,0.0,0.73,0.0,0.17,0.05,0.05
7998,0.0,0.72,0.0,0.17,0.05,0.06
7999,0.0,0.69,0.0,0.18,0.07,0.06
8000,0.0,0.71,0.0,0.19,0.04,0.06
8001,0.0,0.68,0.0,0.21,0.05,0.06
8002,0.0,0.69,0.0,0.2,0.05,0.06
8003,0.0,0.66,0.0,0.21,0.06,0.07
8004,0.0,0.67,0.0,0.2,0.06,0.07
8005,0.0,0.66,0.0,0.21,0.06,0.07
8006,0.0,0.65,0.0,0.2,0.07,0.08
8007,0.0,0.7,0.0,0.19,0.05,0.06
8008,0.0,0.71,0.0,0.18,0.05,0.06
8009,0.0,0.7,0.0,0.19,0.06,0.05
8010,0.0,0.7,0.0,0.19,0.07,0.04
8011,0.0,0.68,0.0,0.18,0.09,0.05
8012,0.0,0.67,0.0,0.17,0.11,0.05
8013,0.0,0.68,0.0,0.17,0.11,0.04
8014,0.0,0.68,0.0,0.18,0.09,0.05
8015,0.0,0.67,0.0,0.17,0.11,0.05
8016,0.0,0.7,0.0,0.16,0.09,0.05
8017,0.0,0.69,0.0,0.17,0.1,0.04
8018,0.0,0.73,0.0,0.16,0.06,0.05
8019,0.0,0.73,0.0,0.17,0.05,0.05
8020,0.0,0.73,0.0,0.17,0.05,0.05
8021,0.0,0.73,0.0,0.19,0.05,0.03
8022,0.0,0.72,0.0,0.21,0.04,0.03
8023,0.0,0.73,0.0,0.19,0.05,0.03
8024,0.0,0.72,0.0,0.19,0.05,0.04
8025,0.0,0.71,0.0,0.18,0.07,0.04
8026,0.0,0.74,0.0,0.16,0.06,0.04
8027,0.0,0.71,0.0,0.18,0.07,0.04
8028,0.0,0.7,0.0,0.18,0.08,0.04
8029,0.0,0.68,0.0,0.2,0.08,0.04
8030,0.0,0.7,0.0,0.22,0.05,0.03
8031,0.0,0.67,0.0,0.19,0.11,0.03
8032,0.0,0.66,0.0,0.18,0.13,0.03
8033,0.0,0.68,0.0,0.19,0.11,0.02
8034,0.0,0.66,0.0,0.19,0.13,0.02
8035,0.0,0.66,0.0,0.19,0.12,0.03
8036,0.0,0.64,0.0,0.21,0.12,0.03
8037,0.0,0.66,0.0,0.2,0.11,0.03
8038,0.0,0.63,0.0,0.2,0.15,0.02
8039,0.0,0.63,0.0,0.2,0.15,0.02
8040,0.0,0.64,0.0,0.22,0.12,0.02
8041,0.0,0.64,0.0,0.22,0.11,0.03
8042,0.0,0.63,0.0,0.22,0.11,0.04
8043,0.0,0.61,0.0,0.25,0.11,0.03
8044,0.0,0.6,0.0,0.24,0.12,0.04
8045,0.0,0.6,0.0,0.22,0.14,0.04
8046,0.0,0.62,0.0,0.21,0.13,0.04
8047,0.0,0.64,0.0,0.18,0.14,0.04
8048,0.0,0.63,0.0,0.19,0.13,0.05
8049,0.0,0.62,0.0,0.19,0.13,0.06
8050,0.0,0.63,0.0,0.18,0.13,0.06
8051,0.0,0.62,0.0,0.17,0.15,0.06
8052,0.0,0.65,0.0,0.16,0.13,0.06
8053,0.0,0.66,0.0,0.14,0.12,0.08
8054,0.0,0.66,0.0,0.14,0.12,0.08
8055,0.0,0.67,0.0,0.13,0.12,0.08
8056,0.0,0.67,0.0,0.14,0.12,0.07
8057,0.0,0.65,0.0,0.15,0.13,0.07
8058,0.0,0.63,0.0,0.16,0.14,0.07
8059,0.0,0.65,0.0,0.15,0.13,0.07
8060,0.0,0.66,0.0,0.17,0.12,0.05
8061,0.0,0.69,0.0,0.18,0.09,0.04
8062,0.0,0.67,0.0,0.18,0.1,0.05
8063,0.0,0.67,0.0,0.18,0.1,0.05
8064,0.0,0.67,0.0,0.18,0.09,0.06
8065,0.0,0.67,0.0,0.18,0.1,0.05
8066,0.0,0.7,0.0,0.18,0.07,0.05
8067,0.0,0.76,0.0,0.15,0.06,0.03
8068,0.0,0.77,0.0,0.16,0.04,0.03
8069,0.0,0.77,0.0,0.14,0.06,0.03
8070,0.0,0.76,0.0,0.13,0.07,0.04
8071,0.0,0.79,0.0,0.13,0.05,0.03
8072,0.0,0.78,0.0,0.16,0.04,0.02
8073,0.0,0.77,0.0,0.16,0.03,0.04
8074,0.0,0.76,0.0,0.16,0.04,0.04
8075,0.0,0.75,0.0,0.16,0.05,0.04
8076,0.0,0.76,0.0,0.14,0.06,0.04
8077,0.0,0.77,0.0,0.14,0.05,0.04
8078,0.0,0.76,0.0,0.14,0.06,0.04
8079,0.0,0.76,0.0,0.14,0.06,0.04
8080,0.0,0.75,0.0,0.13,0.08,0.04
8081,0.0,0.74,0.0,0.13,0.09,0.04
8082,0.0,0.7,0.0,0.18,0.08,0.04
8083,0.0,0.71,0.0,0.16,0.08,0.05
8084,0.0,0.69,0.0,0.18,0.09,0.04
8085,0.0,0.67,0.0,0.19,0.1,0.04
8086,0.0,0.63,0.0,0.22,0.11,0.04
8087,0.0,0.6,0.0,0.24,0.11,0.05
8088,0.0,0.63,0.0,0.21,0.11,0.05
8089,0.0,0.61,0.0,0.23,0.11,0.05
8090,0.0,0.58,0.0,0.22,0.14,0.06
8091,0.0,0.59,0.0,0.2,0.15,0.06
8092,0.0,0.56,0.0,0.21,0.16,0.07
8093,0.0,0.55,0.0,0.22,0.17,0.06
8094,0.0,0.59,0.0,0.21,0.17,0.03
8095,0.0,0.62,0.0,0.19,0.17,0.02
8096,0.0,0.6,0.0,0.24,0.14,0.02
8097,0.0,0.62,0.0,0.24,0.12,0.02
8098,0.0,0.64,0.0,0.23,0.1,0.03
8099,0.0,0.65,0.0,0.24,0.08,0.03
8100,0.0,0.66,0.0,0.23,0.07,0.04
8101,0.0,0.66,0.0,0.24,0.07,0.03
8102,0.0,0.66,0.0,0.24,0.07,0.03
8103,0.0,0.66,0.0,0.26,0.06,0.02
8104,0.0,0.65,0.0,0.26,0.06,0.03
8105,0.0,0.65,0.0,0.25,0.06,0.04
8106,0.0,0.62,0.0,0.25,0.08,0.05
8107,0.0,0.62,0.0,0.26,0.07,0.05
8108,0.0,0.6,0.0,0.27,0.08,0.05
8109,0.0,0.63,0.0,0.26,0.08,0.03
8110,0.0,0.66,0.0,0.24,0.07,0.03
8111,0.0,0.67,0.0,0.24,0.06,0.03
8112,0.0,0.66,0.0,0.24,0.07,0.03
8113,0.0,0.67,0.0,0.24,0.07,0.02
8114,0.0,0.65,0.0,0.25,0.08,0.02
8115,0.0,0.63,0.0,0.25,0.09,0.03
8116,0.0,0.64,0.0,0.24,0.09,0.03
8117,0.0,0.63,0.0,0.25,0.09,0.03
8118,0.0,0.66,0.0,0.23,0.08,0.03
8119,0.0,0.66,0.0,0.24,0.08,0.02
8120,0.0,0.67,0.0,0.22,0.08,0.03
8121,0.0,0.68,0.0,0.19,0.09,0.04
8122,0.0,0.66,0.0,0.21,0.09,0.04
8123,0.0,0.67,0.0,0.21,0.09,0.03
8124,0.0,0.68,0.0,0.2,0.09,0.03
8125,0.0,0.68,0.0,0.23,0.07,0.02
8126,0.0,0.67,0.0,0.24,0.05,0.04
8127,0.0,0.63,0.0,0.27,0.06,0.04
8128,0.0,0.61,0.0,0.29,0.06,0.04
8129,0.0,0.6,0.0,0.3,0.07,0.03
8130,0.0,0.62,0.0,0.27,0.08,0.03
8131,0.0,0.64,0.0,0.25,0.09,0.02
8132,0.0,0.64,0.0,0.23,0.09,0.04
8133,0.0,0.62,0.0,0.24,0.1,0.04
8134,0.0,0.62,0.0,0.26,0.08,0.04
8135,0.0,0.64,0.0,0.25,0.07,0.04
8136,0.0,0.65,0.0,0.23,0.08,0.04
8137,0.0,0.64,0.0,0.22,0.09,0.05
8138,0.0,0.62,0.0,0.22,0.11,0.05
8139,0.0,0.63,0.0,0.2,0.11,0.06
8140,0.0,0.63,0.0,0.2,0.11,0.06
8141,0.0,0.63,0.0,0.21,0.1,0.06
8142,0.0,0.63,0.0,0.21,0.1,0.06
8143,0.0,0.64,0.0,0.2,0.11,0.05
8144,0.0,0.65,0.0,0.2,0.11,0.04
8145,0.0,0.68,0.0,0.2,0.09,0.03
8146,0.0,0.72,0.0,0.18,0.08,0.02
8147,0.0,0.75,0.0,0.14,0.1,0.01
8148,0.0,0.74,0.0,0.14,0.11,0.01
8149,0.0,0.72,0.0,0.16,0.11,0.01
8150,0.0,0.71,0.0,0.18,0.1,0.01
8151,0.0,0.73,0.0,0.16,0.08,0.03
8152,0.0,0.73,0.0,0.16,0.08,0.03
8153,0.0,0.71,0.0,0.18,0.09,0.02
8154,0.0,0.71,0.0,0.18,0.09,0.02
8155,0.0,0.71,0.0,0.18,0.08,0.03
8156,0.0,0.74,0.0,0.16,0.07,0.03
8157,0.0,0.73,0.0,0.18,0.06,0.03
8158,0.0,0.72,0.0,0.19,0.05,0.04
8159,0.0,0.72,0.0,0.17,0.07,0.04
8160,0.0,0.75,0.0,0.15,0.07,0.03
8161,0.0,0.71,0.0,0.17,0.08,0.04
8162,0.0,0.7,0.0,0.18,0.08,0.04
8163,0.0,0.69,0.0,0.16,0.1,0.05
8164,0.0,0.72,0.0,0.13,0.1,0.05
8165,0.0,0.71,0.0,0.14,0.11,0.04
8166,0.0,0.72,0.0,0.12,0.13,0.03
8167,0.0,0.71,0.0,0.12,0.14,0.03
8168,0.0,0.72,0.0,0.13,0.13,0.02
8169,0.0,0.73,0.0,0.11,0.14,0.02
8170,0.0,0.73,0.0,0.11,0.14,0.02
8171,0.0,0.71,0.0,0.11,0.16,0.02
8172,0.0,0.69,0.0,0.11,0.18,0.02
8173,0.0,0.7,0.0,0.11,0.16,0.03
8174,0.0,0.72,0.0,0.11,0.14,0.03
8175,0.0,0.72,0.0,0.1,0.15,0.03
8176,0.0,0.73,0.0,0.09,0.16,0.02
8177,0.0,0.7,0.0,0.11,0.17,0.02
8178,0.0,0.72,0.0,0.11,0.16,0.01
8179,0.0,0.72,0.0,0.1,0.16,0.02
8180,0.0,0.73,0.0,0.1,0.16,0.01
8181,0.0,0.71,0.0,0.11,0.17,0.01
8182,0.0,0.74,0.0,0.08,0.17,0.01
8183,0.0,0.71,0.0,0.09,0.19,0.01
8184,0.0,0.73,0.0,0.08,0.17,0.02
8185,0.0,0.71,0.0,0.1,0.17,0.02
8186,0.0,0.69,0.0,0.1,0.18,0.03
8187,0.0,0.68,0.0,0.1,0.19,0.03
8188,0.0,0.69,0.0,0.09,0.19,0.03
8189,0.0,0.69,0.0,0.11,0.17,0.03
8190,0.0,0.67,0.0,0.14,0.17,0.02
8191,0.0,0.66,0.0,0.16,0.17,0.01
8192,0.0,0.67,0.0,0.16,0.16,0.01
8193,0.0,0.64,0.0,0.16,0.19,0.01
8194,0.0,0.65,0.0,0.14,0.19,0.02
8195,0.0,0.68,0.0,0.14,0.16,0.02
8196,0.0,0.66,0.0,0.16,0.17,0.01
8197,0.0,0.66,0.0,0.15,0.17,0.02
8198,0.0,0.64,0.0,0.17,0.17,0.02
8199,0.0,0.63,0.0,0.18,0.16,0.03
8200,0.0,0.66,0.0,0.18,0.13,0.03
8201,0.0,0.66,0.0,0.18,0.12,0.04
8202,0.0,0.67,0.0,0.17,0.13,0.03
8203,0.0,0.68,0.0,0.17,0.12,0.03
8204,0.0,0.65,0.0,0.2,0.12,0.03
8205,0.0,0.67,0.0,0.19,0.1,0.04
8206,0.0,0.68,0.0,0.19,0.09,0.04
8207,0.0,0.68,0.0,0.19,0.09,0.04
8208,0.0,0.68,0.0,0.18,0.1,0.04
8209,0.0,0.7,0.0,0.16,0.1,0.04
8210,0.0,0.7,0.0,0.15,0.11,0.04
8211,0.0,0.71,0.0,0.14,0.12,0.03
8212,0.0,0.72,0.0,0.13,0.12,0.03
8213,0.0,0.73,0.0,0.12,0.12,0.03
8214,0.0,0.77,0.0,0.09,0.11,0.03
8215,0.0,0.75,0.0,0.11,0.11,0.03
8216,0.0,0.75,0.0,0.12,0.11,0.02
8217,0.0,0.76,0.0,0.13,0.1,0.01
8218,0.0,0.74,0.0,0.13,0.11,0.02
8219,0.0,0.75,0.0,0.12,0.11,0.02
8220,0.0,0.73,0.0,0.12,0.11,0.04
8221,0.0,0.75,0.0,0.13,0.08,0.04
8222,0.0,0.75,0.0,0.12,0.1,0.03
8223,0.0,0.75,0.0,0.11,0.11,0.03
8224,0.0,0.76,0.0,0.12,0.09,0.03
8225,0.0,0.74,0.0,0.14,0.08,0.04
8226,0.0,0.72,0.0,0.16,0.07,0.05
8227,0.0,0.71,0.0,0.17,0.07,0.05
8228,0.0,0.72,0.0,0.17,0.06,0.05
8229,0.0,0.69,0.0,0.19,0.07,0.05
8230,0.0,0.71,0.0,0.18,0.07,0.04
8231,0.0,0.72,0.0,0.16,0.09,0.03
8232,0.0,0.73,0.0,0.14,0.11,0.02
8233,0.0,0.71,0.0,0.15,0.11,0.03
8234,0.0,0.7,0.0,0.14,0.13,0.03
8235,0.0,0.71,0.0,0.16,0.11,0.02
8236,0.0,0.72,0.0,0.17,0.09,0.02
8237,0.0,0.68,0.0,0.18,0.12,0.02
8238,0.0,0.68,0.0,0.17,0.13,0.02
8239,0.0,0.66,0.0,0.18,0.14,0.02
8240,0.0,0.67,0.0,0.17,0.14,0.02
8241,0.0,0.68,0.0,0.16,0.14,0.02
8242,0.0,0.69,0.0,0.16,0.13,0.02
8243,0.0,0.7,0.0,0.13,0.14,0.03
8244,0.0,0.69,0.0,0.14,0.14,0.03
8245,0.0,0.67,0.0,0.14,0.14,0.05
8246,0.0,0.67,0.0,0.14,0.14,0.05
8247,0.0,0.72,0.0,0.13,0.1,0.05
8248,0.0,0.75,0.0,0.11,0.09,0.05
8249,0.0,0.73,0.0,0.12,0.1,0.05
8250,0.0,0.73,0.0,0.14,0.08,0.05
8251,0.0,0.73,0.0,0.12,0.08,0.07
8252,0.0,0.7,0.0,0.14,0.08,0.08
8253,0.0,0.71,0.0,0.15,0.08,0.06
8254,0.0,0.69,0.0,0.15,0.1,0.06
8255,0.0,0.68,0.0,0.17,0.1,0.05
8256,0.0,0.69,0.0,0.17,0.1,0.04
8257,0.0,0.69,0.0,0.18,0.1,0.03
8258,0.0,0.69,0.0,0.18,0.1,0.03
8259,0.0,0.67,0.0,0.19,0.11,0.03
8260,0.0,0.68,0.0,0.17,0.12,0.03
8261,0.0,0.69,0.0,0.17,0.12,0.02
8262,0.0,0.67,0.0,0.18,0.12,0.03
8263,0.0,0.65,0.0,0.18,0.14,0.03
8264,0.0,0.64,0.0,0.21,0.13,0.02
8265,0.0,0.63,0.0,0.21,0.15,0.01
8266,0.0,0.59,0.0,0.25,0.15,0.01
8267,0.0,0.61,0.0,0.24,0.14,0.01
8268,0.0,0.61,0.0,0.26,0.12,0.01
8269,0.0,0.65,0.0,0.24,0.1,0.01
8270,0.0,0.67,0.0,0.23,0.09,0.01
8271,0.0,0.65,0.0,0.24,0.1,0.01
8272,0.0,0.64,0.0,0.24,0.11,0.01
8273,0.0,0.64,0.0,0.24,0.1,0.02
8274,0.0,0.67,0.0,0.22,0.09,0.02
8275,0.0,0.68,0.0,0.19,0.11,0.02
8276,0.0,0.69,0.0,0.19,0.11,0.01
8277,0.0,0.69,0.0,0.18,0.12,0.01
8278,0.0,0.7,0.0,0.18,0.12,0.0
8279,0.0,0.71,0.0,0.16,0.13,0.0
8280,0.0,0.69,0.0,0.17,0.13,0.01
8281,0.0,0.64,0.0,0.18,0.15,0.03
8282,0.0,0.67,0.0,0.17,0.13,0.03
8283,0.0,0.7,0.0,0.14,0.13,0.03
8284,0.0,0.73,0.0,0.12,0.12,0.03
8285,0.0,0.75,0.0,0.12,0.11,0.02
8286,0.0,0.76,0.0,0.11,0.11,0.02
8287,0.0,0.74,0.0,0.12,0.12,0.02
8288,0.0,0.71,0.0,0.15,0.11,0.03
8289,0.0,0.73,0.0,0.14,0.11,0.02
8290,0.0,0.75,0.0,0.13,0.1,0.02
8291,0.0,0.74,0.0,0.14,0.1,0.02
8292,0.0,0.76,0.0,0.14,0.09,0.01
8293,0.0,0.74,0.0,0.13,0.1,0.03
8294,0.0,0.75,0.0,0.12,0.09,0.04
8295,0.0,0.76,0.0,0.1,0.09,0.05
8296,0.0,0.76,0.0,0.11,0.09,0.04
8297,0.0,0.72,0.0,0.13,0.11,0.04
8298,0.0,0.75,0.0,0.13,0.1,0.02
8299,0.0,0.75,0.0,0.14,0.09,0.02
8300,0.0,0.75,0.0,0.13,0.1,0.02
8301,0.0,0.75,0.0,0.15,0.09,0.01
8302,0.0,0.74,0.0,0.13,0.1,0.03
8303,0.0,0.73,0.0,0.15,0.09,0.03
8304,0.0,0.77,0.0,0.11,0.09,0.03
8305,0.0,0.75,0.0,0.13,0.09,0.03
8306,0.0,0.72,0.0,0.13,0.11,0.04
8307,0.0,0.72,0.0,0.15,0.1,0.03
8308,0.0,0.72,0.0,0.13,0.12,0.03
8309,0.0,0.73,0.0,0.15,0.09,0.03
8310,0.0,0.73,0.0,0.16,0.08,0.03
8311,0.0,0.7,0.0,0.14,0.12,0.04
8312,0.0,0.68,0.0,0.15,0.13,0.04
8313,0.0,0.67,0.0,0.17,0.12,0.04
8314,0.0,0.68,0.0,0.17,0.12,0.03
8315,0.0,0.68,0.0,0.16,0.13,0.03
8316,0.0,0.68,0.0,0.16,0.13,0.03
8317,0.0,0.69,0.0,0.18,0.1,0.03
8318,0.0,0.69,0.0,0.18,0.1,0.03
8319,0.0,0.67,0.0,0.2,0.11,0.02
8320,0.0,0.64,0.0,0.22,0.11,0.03
8321,0.0,0.66,0.0,0.19,0.12,0.03
8322,0.0,0.63,0.0,0.2,0.13,0.04
8323,0.0,0.61,0.0,0.21,0.15,0.03
8324,0.0,0.54,0.0,0.26,0.16,0.04
8325,0.0,0.52,0.0,0.26,0.17,0.05
8326,0.0,0.54,0.0,0.23,0.18,0.05
8327,0.0,0.57,0.0,0.21,0.17,0.05
8328,0.0,0.58,0.0,0.21,0.16,0.05
8329,0.0,0.59,0.0,0.18,0.19,0.04
8330,0.0,0.61,0.0,0.2,0.15,0.04
8331,0.0,0.61,0.0,0.19,0.16,0.04
8332,0.0,0.62,0.0,0.19,0.15,0.04
8333,0.0,0.64,0.0,0.19,0.14,0.03
8334,0.0,0.65,0.0,0.17,0.15,0.03
8335,0.0,0.66,0.0,0.17,0.14,0.03
8336,0.0,0.66,0.0,0.17,0.14,0.03
8337,0.0,0.66,0.0,0.17,0.14,0.03
8338,0.0,0.64,0.0,0.2,0.13,0.03
8339,0.0,0.66,0.0,0.19,0.11,0.04
8340,0.0,0.66,0.0,0.2,0.1,0.04
8341,0.0,0.63,0.0,0.2,0.12,0.05
8342,0.0,0.62,0.0,0.21,0.11,0.06
8343,0.0,0.62,0.0,0.22,0.11,0.05
8344,0.0,0.63,0.0,0.21,0.11,0.05
8345,0.0,0.65,0.0,0.19,0.11,0.05
8346,0.0,0.66,0.0,0.2,0.1,0.04
8347,0.0,0.68,0.0,0.19,0.09,0.04
8348,0.0,0.7,0.0,0.16,0.1,0.04
8349,0.0,0.7,0.0,0.17,0.09,0.04
8350,0.0,0.72,0.0,0.16,0.07,0.05
8351,0.0,0.73,0.0,0.15,0.07,0.05
8352,0.0,0.72,0.0,0.16,0.07,0.05
8353,0.0,0.71,0.0,0.14,0.09,0.06
8354,0.0,0.69,0.0,0.17,0.09,0.05
8355,0.0,0.7,0.0,0.18,0.07,0.05
8356,0.0,0.69,0.0,0.19,0.06,0.06
8357,0.0,0.7,0.0,0.17,0.08,0.05
8358,0.0,0.69,0.0,0.18,0.08,0.05
8359,0.0,0.69,0.0,0.18,0.08,0.05
8360,0.0,0.69,0.0,0.19,0.08,0.04
8361,0.0,0.68,0.0,0.21,0.08,0.03
8362,0.0,0.68,0.0,0.21,0.08,0.03
8363,0.0,0.67,0.0,0.22,0.08,0.03
8364,0.0,0.66,0.0,0.22,0.1,0.02
8365,0.0,0.63,0.0,0.23,0.12,0.02
8366,0.0,0.61,0.0,0.24,0.12,0.03
8367,0.0,0.64,0.0,0.24,0.11,0.01
8368,0.0,0.67,0.0,0.22,0.11,0.0
8369,0.0,0.66,0.0,0.22,0.12,0.0
8370,0.0,0.69,0.0,0.21,0.1,0.0
8371,0.0,0.68,0.0,0.2,0.11,0.01
8372,0.0,0.68,0.0,0.18,0.11,0.03
8373,0.0,0.69,0.0,0.18,0.09,0.04
8374,0.0,0.69,0.0,0.17,0.1,0.04
8375,0.0,0.64,0.0,0.19,0.12,0.05
8376,0.0,0.68,0.0,0.16,0.11,0.05
8377,0.0,0.68,0.0,0.15,0.13,0.04
8378,0.0,0.69,0.0,0.16,0.11,0.04
8379,0.0,0.65,0.0,0.16,0.14,0.05
8380,0.0,0.66,0.0,0.14,0.15,0.05
8381,0.0,0.67,0.0,0.15,0.14,0.04
8382,0.0,0.7,0.0,0.16,0.12,0.02
8383,0.0,0.69,0.0,0.17,0.12,0.02
8384,0.0,0.7,0.0,0.18,0.09,0.03
8385,0.0,0.7,0.0,0.19,0.09,0.02
8386,0.0,0.7,0.0,0.17,0.11,0.02
8387,0.0,0.72,0.0,0.14,0.12,0.02
8388,0.0,0.74,0.0,0.13,0.12,0.01
8389,0.0,0.71,0.0,0.14,0.13,0.02
8390,0.0,0.74,0.0,0.13,0.1,0.03
8391,0.0,0.73,0.0,0.12,0.12,0.03
8392,0.0,0.72,0.0,0.13,0.12,0.03
8393,0.0,0.73,0.0,0.13,0.12,0.02
8394,0.0,0.74,0.0,0.11,0.13,0.02
8395,0.0,0.73,0.0,0.13,0.12,0.02
8396,0.0,0.7,0.0,0.16,0.11,0.03
8397,0.0,0.69,0.0,0.17,0.1,0.04
8398,0.0,0.69,0.0,0.16,0.11,0.04
8399,0.0,0.67,0.0,0.18,0.11,0.04
8400,0.0,0.68,0.0,0.16,0.13,0.03
8401,0.0,0.71,0.0,0.14,0.11,0.04
8402,0.0,0.67,0.0,0.17,0.12,0.04
8403,0.0,0.69,0.0,0.17,0.12,0.02
8404,0.0,0.69,0.0,0.16,0.13,0.02
8405,0.0,0.69,0.0,0.17,0.12,0.02
8406,0.0,0.67,0.0,0.17,0.12,0.04
8407,0.0,0.68,0.0,0.15,0.13,0.04
8408,0.0,0.65,0.0,0.17,0.14,0.04
8409,0.0,0.66,0.0,0.18,0.12,0.04
8410,0.0,0.59,0.0,0.22,0.15,0.04
8411,0.0,0.58,0.0,0.22,0.16,0.04
8412,0.0,0.6,0.0,0.2,0.16,0.04
8413,0.0,0.62,0.0,0.18,0.15,0.05
8414,0.0,0.63,0.0,0.18,0.14,0.05
8415,0.0,0.63,0.0,0.18,0.14,0.05
8416,0.0,0.65,0.0,0.17,0.13,0.05
8417,0.0,0.66,0.0,0.17,0.12,0.05
8418,0.0,0.67,0.0,0.17,0.11,0.05
8419,0.0,0.66,0.0,0.2,0.09,0.05
8420,0.0,0.62,0.0,0.21,0.1,0.07
8421,0.0,0.63,0.0,0.17,0.13,0.07
8422,0.0,0.62,0.0,0.17,0.14,0.07
8423,0.0,0.61,0.0,0.18,0.15,0.06
8424,0.0,0.63,0.0,0.16,0.16,0.05
8425,0.0,0.62,0.0,0.17,0.16,0.05
8426,0.0,0.64,0.0,0.17,0.14,0.05
8427,0.0,0.62,0.0,0.2,0.13,0.05
8428,0.0,0.64,0.0,0.18,0.13,0.05
8429,0.0,0.6,0.0,0.22,0.13,0.05
8430,0.0,0.62,0.0,0.21,0.12,0.05
8431,0.0,0.63,0.0,0.21,0.11,0.05
8432,0.0,0.6,0.0,0.25,0.11,0.04
8433,0.0,0.61,0.0,0.23,0.12,0.04
8434,0.0,0.62,0.0,0.22,0.11,0.05
8435,0.0,0.63,0.0,0.2,0.12,0.05
8436,0.0,0.66,0.0,0.19,0.12,0.03
8437,0.0,0.63,0.0,0.21,0.12,0.04
8438,0.0,0.64,0.0,0.23,0.1,0.03
8439,0.0,0.66,0.0,0.22,0.09,0.03
8440,0.0,0.65,0.0,0.22,0.1,0.03
8441,0.0,0.63,0.0,0.23,0.11,0.03
8442,0.0,0.62,0.0,0.24,0.11,0.03
8443,0.0,0.62,0.0,0.22,0.13,0.03
8444,0.0,0.62,0.0,0.22,0.13,0.03
8445,0.0,0.61,0.0,0.23,0.12,0.04
8446,0.0,0.62,0.0,0.22,0.11,0.05
8447,0.0,0.65,0.0,0.23,0.09,0.03
8448,0.0,0.68,0.0,0.22,0.07,0.03
8449,0.0,0.69,0.0,0.22,0.06,0.03
8450,0.0,0.69,0.0,0.21,0.06,0.04
8451,0.0,0.71,0.0,0.19,0.07,0.03
8452,0.0,0.71,0.0,0.19,0.07,0.03
8453,0.0,0.7,0.0,0.18,0.08,0.04
8454,0.0,0.71,0.0,0.18,0.08,0.03
8455,0.0,0.78,0.0,0.14,0.05,0.03
8456,0.0,0.79,0.0,0.11,0.07,0.03
8457,0.0,0.76,0.0,0.12,0.09,0.03
8458,0.0,0.74,0.0,0.12,0.11,0.03
8459,0.0,0.74,0.0,0.12,0.1,0.04
8460,0.0,0.74,0.0,0.12,0.09,0.05
8461,0.0,0.74,0.0,0.12,0.08,0.06
8462,0.0,0.75,0.0,0.1,0.09,0.06
8463,0.0,0.75,0.0,0.11,0.08,0.06
8464,0.0,0.73,0.0,0.13,0.08,0.06
8465,0.0,0.7,0.0,0.17,0.09,0.04
8466,0.0,0.69,0.0,0.18,0.1,0.03
8467,0.0,0.71,0.0,0.17,0.09,0.03
8468,0.0,0.66,0.0,0.2,0.11,0.03
8469,0.0,0.71,0.0,0.17,0.09,0.03
8470,0.0,0.76,0.0,0.16,0.05,0.03
8471,0.0,0.75,0.0,0.16,0.06,0.03
8472,0.0,0.73,0.0,0.19,0.05,0.03
8473,0.0,0.69,0.0,0.21,0.07,0.03
8474,0.0,0.72,0.0,0.19,0.07,0.02
8475,0.0,0.69,0.0,0.21,0.08,0.02
8476,0.0,0.72,0.0,0.18,0.08,0.02
8477,0.0,0.75,0.0,0.17,0.06,0.02
8478,0.0,0.76,0.0,0.17,0.05,0.02
8479,0.0,0.75,0.0,0.17,0.06,0.02
8480,0.0,0.72,0.0,0.18,0.07,0.03
8481,0.0,0.72,0.0,0.18,0.07,0.03
